"Index","Open","High","Low","Close","Volume"
"1304899200",12637.830078,12722.070312,12620.200195,12684.679688,133940000
"1304985600",12685.129883,12781.05957,12681.650391,12760.360352,1.56e+08
"1305072000",12745.870117,12748.209961,12577.209961,12630.030273,200680000
"1305158400",12629.959961,12718.580078,12537.169922,12695.919922,216510000
"1305244800",12695.650391,12714.5,12543.19043,12595.75,169940000
"1305504000",12594.769531,12642.900391,12530.80957,12548.370117,192310000
"1305590400",12541.330078,12541.330078,12378.839844,12479.580078,192830000
"1305676800",12471.780273,12571.150391,12443.099609,12560.179688,175120000
"1305763200",12561.459961,12633.589844,12533.459961,12605.320312,158470000
"1305849600",12604.719727,12604.830078,12485.860352,12512.040039,174980000
"1306108800",12511.360352,12511.360352,12331.769531,12381.259766,150720000
"1306195200",12381.570312,12422.549805,12350.040039,12356.209961,145920000
"1306281600",12355.450195,12440.030273,12309.519531,12394.660156,145750000
"1306368000",12391.629883,12441.580078,12317.919922,12402.759766,149070000
"1306454400",12398.05957,12483.80957,12397.69043,12441.580078,126030000
"1306800000",12443.400391,12574.290039,12443.400391,12569.790039,208290000
"1306886400",12569.410156,12569.490234,12282.419922,12290.139648,183020000
"1306972800",12289.610352,12306.709961,12190.540039,12248.549805,156370000
"1307059200",12247.799805,12247.870117,12104.030273,12151.259766,157740000
"1307318400",12151.19043,12151.490234,12070.660156,12089.959961,166600000
"1307404800",12090.179688,12178.889648,12066.610352,12070.80957,162610000
"1307491200",12066.269531,12098.360352,12024.259766,12048.94043,156870000
"1307577600",12049.469727,12183.120117,12049.089844,12124.360352,149700000
"1307664000",12124.169922,12124.849609,11937.419922,11951.910156,178310000
"1307923200",11945.330078,12011.660156,11917.780273,11952.969727,153370000
"1308009600",11951.379883,12120.799805,11951.379883,12076.110352,159620000
"1308096000",12075.120117,12075.200195,11862.530273,11897.269531,182500000
"1308182400",11896.129883,11990.019531,11875.769531,11961.519531,189500000
"1308268800",11962.660156,12072.889648,11962.509766,12004.360352,342010000
"1308528000",12004.280273,12099.870117,11971.290039,12080.379883,127250000
"1308614400",12081.330078,12217.330078,12081.179688,12190.009766,147570000
"1308700800",12189.709961,12207.990234,12105.849609,12109.669922,125330000
"1308787200",12108.349609,12108.730469,11874.94043,12050,206760000
"1308873600",12049.240234,12057.19043,11925.419922,11934.580078,279660000
"1309132800",11934.660156,12098.80957,11934.049805,12043.55957,177920000
"1309219200",12043.55957,12190.429688,12042.280273,12188.69043,135050000
"1309305600",12187.629883,12284.389648,12175.860352,12261.419922,158720000
"1309392000",12262.25,12427.089844,12262.099609,12414.339844,179980000
"1309478400",12414.339844,12596.129883,12404.080078,12582.769531,141870000
"1309824000",12569.870117,12601.799805,12540.580078,12569.870117,1.23e+08
"1309910400",12562.469727,12643.240234,12539.209961,12626.019531,132330000
"1309996800",12627.230469,12753.889648,12627.230469,12719.490234,153740000
"1310083200",12717.900391,12717.900391,12567.410156,12657.200195,131150000
"1310342400",12655.620117,12655.839844,12470.299805,12505.759766,133250000
"1310428800",12505.540039,12570.580078,12446.879883,12446.879883,162640000
"1310515200",12447.330078,12611.040039,12447.330078,12491.610352,139970000
"1310601600",12491.530273,12581.980469,12414.410156,12437.120117,140810000
"1310688000",12437.120117,12504.820312,12406.089844,12479.730469,215420000
"1310947200",12475.110352,12475.259766,12296.230469,12385.160156,148950000
"1311033600",12386.030273,12607.55957,12385.959961,12587.419922,167550000
"1311120000",12583.679688,12603.509766,12546.55957,12571.910156,140340000
"1311206400",12567.070312,12751.429688,12566.610352,12724.410156,188410000
"1311292800",12724.709961,12740.870117,12644.19043,12681.160156,136760000
"1311552000",12679.719727,12679.950195,12536.19043,12592.799805,128760000
"1311638400",12592.120117,12593.400391,12489.040039,12501.299805,145140000
"1311724800",12498.419922,12498.650391,12289.69043,12302.549805,182770000
"1311811200",12301.719727,12384.900391,12226.830078,12240.110352,148710000
"1311897600",12239.360352,12243.070312,12083.450195,12143.240234,230910000
"1312156800",12144.219727,12282.419922,11998.080078,12132.490234,182820000
"1312243200",12129.769531,12130.299805,11865.55957,11866.620117,207060000
"1312329600",11863.740234,11904.910156,11700.339844,11896.44043,198220000
"1312416000",11893.860352,11893.94043,11372.139648,11383.679688,300760000
"1312502400",11383.980469,11555.410156,11139,11444.610352,406310000
"1312761600",11433.929688,11434.089844,10809.849609,10809.849609,479980000
"1312848000",10810.910156,11244.009766,10604.070312,11239.769531,431410000
"1312934400",11228,11228,10686.490234,10719.94043,396300000
"1313020800",10729.849609,11278.900391,10729.849609,11143.30957,393190000
"1313107200",11143.459961,11346.669922,11142.179688,11269.019531,228030000
"1313366400",11269.849609,11484.599609,11269.849609,11482.900391,188120000
"1313452800",11480.480469,11488.009766,11292.629883,11405.929688,187800000
"1313539200",11392.009766,11529.669922,11322.299805,11410.209961,171280000
"1313625600",11406.269531,11406.5,10881.599609,10990.580078,308520000
"1313712000",10989.75,11086.400391,10801.410156,10817.650391,336370000
"1313971200",10820.370117,11020.549805,10820.370117,10854.650391,226720000
"1314057600",10854.580078,11176.839844,10854.429688,11176.759766,244130000
"1314144000",11175.780273,11331.570312,11113.040039,11320.709961,227380000
"1314230400",11321.019531,11406.389648,11106.759766,11149.820312,255050000
"1314316800",11149.820312,11326.429688,10929.200195,11284.540039,244410000
"1314576000",11286.650391,11541.780273,11286.580078,11539.25,177540000
"1314662400",11532.129883,11630.070312,11429.389648,11559.950195,182090000
"1314748800",11560.480469,11712.599609,11528.080078,11613.530273,229740000
"1314835200",11613.299805,11716.839844,11488.459961,11493.570312,178110000
"1314921600",11492.05957,11492.139648,11211.349609,11240.259766,174660000
"1315267200",11237.30957,11237.459961,10932.530273,11139.299805,217420000
"1315353600",11137.629883,11414.860352,11137.629883,11414.860352,166320000
"1315440000",11414.860352,11477.299805,11283.740234,11295.80957,173040000
"1315526400",11294.599609,11294.830078,10935.639648,10992.129883,228170000
"1315785600",10990.009766,11062.030273,10824.759766,11061.120117,197160000
"1315872000",11054.990234,11140.849609,10987.179688,11105.849609,189980000
"1315958400",11106.830078,11386.780273,10993.839844,11246.730469,192600000
"1316044800",11247.719727,11433.400391,11247.490234,11433.179688,172080000
"1316131200",11433.709961,11532.469727,11407.410156,11509.089844,425900000
"1316390400",11506.820312,11506.820312,11255.25,11401.009766,157580000
"1316476800",11401.469727,11550.219727,11373.919922,11408.660156,157060000
"1316563200",11408.580078,11447.860352,11117.280273,11124.839844,221860000
"1316649600",11121.889648,11122.120117,10597.139648,10733.830078,306170000
"1316736000",10732.769531,10808.490234,10638.730469,10771.480469,223140000
"1316995200",10771.780273,11057.490234,10771.780273,11043.860352,225620000
"1317081600",11045.230469,11369.299805,11045.230469,11190.69043,212700000
"1317168000",11189.099609,11317.080078,10996.980469,11010.900391,172410000
"1317254400",11012.790039,11271.139648,10965.450195,11153.980469,191340000
"1317340800",11152.320312,11152.389648,10909.519531,10913.379883,213200000
"1317600000",10912.099609,10979.19043,10653.339844,10655.299805,242870000
"1317686400",10651.44043,10825.44043,10404.490234,10808.709961,267440000
"1317772800",10800.469727,10950.889648,10738.099609,10939.950195,226440000
"1317859200",10939.870117,11132.599609,10858.669922,11123.330078,190030000
"1317945600",11123.410156,11232.049805,11051.129883,11103.120117,188080000
"1318204800",11104.55957,11433.330078,11104.55957,11433.179688,144270000
"1318291200",11432.799805,11447.860352,11365.669922,11416.299805,133360000
"1318377600",11417.360352,11625.299805,11417.280273,11518.849609,188130000
"1318464000",11518.089844,11518.089844,11377.820312,11478.129883,143990000
"1318550400",11478.969727,11646.830078,11478.660156,11644.490234,133570000
"1318809600",11643.349609,11643.349609,11378.349609,11397,140360000
"1318896000",11396.169922,11652.740234,11296.120117,11577.049805,201410000
"1318982400",11577.540039,11633.700195,11469.169922,11504.620117,169580000
"1319068800",11502.129883,11581.25,11391.139648,11541.780273,166100000
"1319155200",11543.219727,11812.459961,11542.839844,11808.790039,2.64e+08
"1319414400",11807.959961,11940.75,11805.769531,11913.620117,161870000
"1319500800",11912.629883,11912.860352,11682.519531,11706.620117,161450000
"1319587200",11707.759766,11891.209961,11694.360352,11869.040039,183730000
"1319673600",11872.070312,12284.30957,11872.070312,12208.549805,251640000
"1319760000",12207.339844,12251.919922,12164.240234,12231.110352,163620000
"1320019200",12229.219727,12229.290039,11954.410156,11955.009766,185790000
"1320105600",11951.530273,11951.759766,11630.030273,11657.959961,218290000
"1320192000",11658.490234,11876.830078,11658.490234,11836.040039,154140000
"1320278400",11835.589844,12065.929688,11835.429688,12044.469727,158170000
"1320364800",12043.410156,12043.490234,11850.30957,11983.240234,126150000
"1320624000",11983.019531,12074.44043,11880.69043,12068.389648,122110000
"1320710400",12055.519531,12187.509766,12002.169922,12170.179688,144950000
"1320796800",12166.400391,12166.400391,11736.929688,11780.94043,180200000
"1320883200",11780.030273,11961.139648,11779.879883,11893.860352,165250000
"1320969600",11896.280273,12179.719727,11896.280273,12153.679688,134520000
"1321228800",12153,12170.55957,12027.030273,12078.980469,119610000
"1321315200",12077.919922,12165.110352,12001.259766,12096.160156,14510000
"1321401600",12084.740234,12109.030273,11890.570312,11905.589844,166220000
"1321488000",11905.669922,11948.429688,11676.349609,11770.730469,169830000
"1321574400",11768.980469,11854.80957,11755.820312,11796.160156,181240000
"1321833600",11795.549805,11795.700195,11454.070312,11547.30957,170960000
"1321920000",11542.389648,11571.75,11433.969727,11493.719727,148570000
"1322006400",11492.740234,11492.820312,11257.549805,11257.549805,152220000
"1322179200",11251.879883,11361.469727,11231.429688,11231.650391,87480000
"1322438400",11232.469727,11562.099609,11232.160156,11523.009766,204950000
"1322524800",11523.009766,11624.009766,11517.040039,11555.629883,156950000
"1322611200",11559.269531,12045.679688,11559.269531,12045.679688,286790000
"1322697600",12046.209961,12062.639648,11974.620117,12020.030273,143700000
"1322784000",12022.370117,12146.679688,12007.120117,12019.419922,150110000
"1323043200",12021.540039,12186.530273,12021.459961,12097.830078,153830000
"1323129600",12097.75,12215.709961,12076.709961,12150.129883,145920000
"1323216000",12144.410156,12257.669922,12060.370117,12196.370117,168440000
"1323302400",12195.910156,12195.910156,11966.219727,11997.700195,165880000
"1323388800",11996.030273,12212.830078,11995.509766,12184.259766,154250000
"1323648000",12181.080078,12181.379883,11940.860352,12021.389648,149050000
"1323734400",12018.660156,12147.700195,11904.379883,11954.94043,171910000
"1323820800",11949.719727,11950.019531,11786.469727,11823.480469,161240000
"1323907200",11825.290039,11967.839844,11825.219727,11868.80957,136930000
"1323993600",11870.25,11968.179688,11819.30957,11866.389648,389520000
"1324252800",11866.540039,11925.879883,11735.19043,11766.259766,135170000
"1324339200",11769.209961,12117.129883,11768.830078,12103.580078,165180000
"1324425600",12103.580078,12119.700195,11999.44043,12107.740234,163250000
"1324512000",12107.589844,12182.709961,12107.370117,12169.650391,151610000
"1324598400",12169.879883,12297.44043,12169.799805,12294,80420000
"1324944000",12293.469727,12328.469727,12269.969727,12291.349609,95980000
"1325030400",12288.849609,12299.110352,12140.169922,12151.410156,84010000
"1325116800",12152.320312,12293.959961,12152.089844,12287.040039,8410000
"1325203200",12286.280273,12290.05957,12213.780273,12217.55957,96670000
"1325548800",12221.19043,12479.650391,12221.19043,12397.379883,152560000
"1325635200",12392.459961,12430,12337.25,12418.419922,145130000
"1325721600",12418.419922,12435.980469,12283.900391,12415.700195,158440000
"1325808000",12407.450195,12415.240234,12332.410156,12359.919922,131120000
"1326067200",12359.30957,12409.080078,12333.849609,12392.69043,122200000
"1326153600",12394.509766,12514.69043,12394.509766,12462.469727,141230000
"1326240000",12459.519531,12462.580078,12399.009766,12449.450195,130260000
"1326326400",12449.910156,12483.700195,12385.080078,12471.019531,128230000
"1326412800",12469.959961,12470.120117,12311.790039,12422.05957,161470000
"1326758400",12423.120117,12573.650391,12423.120117,12482.070312,148670000
"1326844800",12474.69043,12582.280273,12453.200195,12578.950195,154170000
"1326931200",12578.19043,12625.799805,12563.580078,12623.980469,148030000
"1327017600",12623.830078,12720.480469,12620.759766,12720.480469,255110000
"1327276800",12720.25,12764.490234,12665.830078,12708.820312,149860000
"1327363200",12708.370117,12708.519531,12613.540039,12675.75,125420000
"1327449600",12673.629883,12778.259766,12580.120117,12758.849609,135430000
"1327536000",12756.959961,12841.950195,12695.160156,12734.629883,130840000
"1327622400",12733.950195,12733.950195,12630.719727,12660.459961,164410000
"1327881600",12659.169922,12659.320312,12529.410156,12653.719727,130430000
"1327968000",12654.780273,12720.099609,12567.330078,12632.910156,168070000
"1328054400",12632.759766,12784.620117,12632.759766,12716.459961,143500000
"1328140800",12716.540039,12741.889648,12676.049805,12705.410156,114360000
"1328227200",12705.040039,12869.950195,12704.959961,12862.230469,142840000
"1328486400",12860.719727,12860.790039,12793.429688,12845.129883,108040000
"1328572800",12844.370117,12903.709961,12782.570312,12878.200195,116150000
"1328659200",12865.790039,12893.639648,12817.69043,12883.950195,138250000
"1328745600",12884.410156,12924.709961,12846.410156,12890.459961,157080000
"1328832000",12889.549805,12889.629883,12743.55957,12801.230469,123620000
"1329091200",12799.110352,12887.929688,12799.110352,12874.040039,112240000
"1329177600",12871.769531,12878.879883,12786.929688,12878.280273,120050000
"1329264000",12864.650391,12899.469727,12753.620117,12780.950195,127560000
"1329350400",12779.80957,12914,12779.580078,12904.080078,134450000
"1329436800",12903.330078,12967.919922,12903.25,12949.870117,234650000
"1329782400",12949.339844,13005.040039,12926.110352,12965.69043,164780000
"1329868800",12966.219727,12977.910156,12914.830078,12938.669922,124200000
"1329955200",12937.080078,12996.080078,12882.669922,12984.69043,120480000
"1330041600",12981.200195,13013.820312,12950.589844,12982.950195,89440000
"1330300800",12981.129883,13027.519531,12882.589844,12981.509766,143530000
"1330387200",12976.740234,13021.509766,12952.820312,13005.120117,114490000
"1330473600",13005.419922,13055.75,12929.660156,12952.070312,182460000
"1330560000",12952.290039,13032.669922,12943.05957,12980.299805,139670000
"1330646400",12980.75,12997.509766,12927.769531,12977.570312,93900000
"1330905600",12977.339844,12977.339844,12883.910156,12962.80957,108630000
"1330992000",12958.650391,12958.730469,12734.860352,12759.150391,142330000
"1331078400",12756.120117,12857.730469,12751.509766,12837.330078,175110000
"1331164800",12835.530273,12937.19043,12835.530273,12907.94043,103530000
"1331251200",12908.620117,12968.790039,12906.429688,12922.019531,103240000
"1331510400",12920.580078,12976.360352,12919.980469,12959.709961,1e+08
"1331596800",12953.200195,13180.400391,12953.129883,13177.679688,163130000
"1331683200",13177.150391,13221.269531,13166.25,13194.099609,163610000
"1331769600",13192.969727,13253.509766,13170.19043,13252.759766,161650000
"1331856000",13253.509766,13289.080078,13231.450195,13232.620117,392620000
"1332115200",13231.94043,13269.709961,13208.629883,13239.129883,147120000
"1332201600",13238.450195,13238.450195,13123.379883,13170.19043,131660000
"1332288000",13170.790039,13190.019531,13112.929688,13124.620117,124860000
"1332374400",13124.400391,13124.469727,13017.419922,13046.139648,122060000
"1332460800",13045.990234,13099.910156,13002.769531,13080.730469,129930000
"1332720000",13082.620117,13243.860352,13082.389648,13241.629883,122080000
"1332806400",13242.089844,13264.980469,13194.330078,13197.730469,129280000
"1332892800",13195.389648,13212.639648,13069.259766,13126.209961,141540000
"1332979200",13125.990234,13151.570312,13032.669922,13145.820312,136250000
"1333065600",13147.94043,13224.490234,13147.780273,13212.040039,171190000
"1333324800",13211.360352,13297.110352,13153.69043,13264.490234,108790000
"1333411200",13258.959961,13265.360352,13131.209961,13199.549805,123980000
"1333497600",13198.19043,13198.19043,13020.860352,13074.75,1.25e+08
"1333584000",13067.179688,13088.110352,13012.459961,13060.139648,109530000
"1333929600",13057.570312,13057.719727,12903.780273,12929.589844,105580000
"1334016000",12929.44043,12929.589844,12710.55957,12715.929688,159290000
"1334102400",12716.919922,12844.820312,12716.919922,12805.389648,125210000
"1334188800",12806.450195,12986.959961,12806.299805,12986.580078,119780000
"1334275200",12986.200195,12986.349609,12845.280273,12849.589844,140990000
"1334534400",12850.879883,12986.769531,12850.799805,12921.410156,120990000
"1334620800",12921.790039,13131.360352,12921.790039,13115.540039,115320000
"1334707200",13114.55957,13114.55957,13027.490234,13032.75,113520000
"1334793600",13028.730469,13080.200195,12896.820312,12964.099609,139810000
"1334880000",12964.480469,13082.540039,12964.25,13029.259766,212080000
"1335139200",13028.200195,13028.200195,12845.580078,12927.169922,139370000
"1335225600",12927.769531,13050.299805,12926.490234,13001.55957,134110000
"1335312000",12997.69043,13105.700195,12993.599609,13090.719727,135260000
"1335398400",13090.110352,13227.820312,13075.959961,13204.620117,107570000
"1335484800",13204.700195,13266.679688,13192.209961,13228.30957,110850000
"1335744000",13228.30957,13228.759766,13176.009766,13213.629883,127870000
"1335830400",13214.160156,13338.660156,13174.650391,13279.320312,123400000
"1335916800",13278.110352,13278.110352,13192.209961,13268.570312,100770000
"1336003200",13267.589844,13284.089844,13175.639648,13206.589844,102090000
"1336089600",13204.620117,13205,13022.339844,13038.269531,113790000
"1336348800",13035.849609,13049.089844,12970,13008.530273,110080000
"1336435200",13000.730469,13000.730469,12810.389648,12932.089844,138620000
"1336521600",12921.80957,12921.80957,12748.480469,12835.05957,147460000
"1336608000",12831.580078,12931.709961,12820.299805,12855.040039,151650000
"1336694400",12851.790039,12918.009766,12779.280273,12820.599609,148370000
"1336953600",12818.490234,12818.860352,12661.480469,12695.349609,143190000
"1337040000",12695.049805,12758.429688,12608.160156,12632,156060000
"1337126400",12617.320312,12722.629883,12597.339844,12598.549805,143130000
"1337212800",12598.320312,12611.419922,12440.519531,12442.490234,147430000
"1337299200",12443.019531,12492.969727,12336.759766,12369.379883,240720000
"1337558400",12369.150391,12508.110352,12367.719727,12504.480469,142110000
"1337644800",12505.379883,12575.959961,12447.330078,12502.80957,133650000
"1337731200",12501.519531,12508.299805,12311.55957,12496.150391,152190000
"1337817600",12491.910156,12539.589844,12419.629883,12529.75,126810000
"1337904000",12530.740234,12533.120117,12421.530273,12454.830078,9.3e+07
"1338249600",12454.830078,12611.610352,12454.599609,12580.69043,107510000
"1338336000",12579.019531,12579.099609,12396.400391,12419.860352,122830000
"1338422400",12414.410156,12489.870117,12316.480469,12393.450195,205140000
"1338508800",12391.55957,12391.629883,12107.480469,12118.570312,162940000
"1338768000",12119.849609,12143.69043,12035.089844,12101.459961,126440000
"1338854400",12101.080078,12147.549805,12072.169922,12127.950195,108970000
"1338940800",12125,12414.790039,12125,12414.790039,140110000
"1339027200",12416.530273,12555.259766,12416.530273,12460.959961,131150000
"1339113600",12460.80957,12554.200195,12398.44043,12554.200195,111810000
"1339372800",12553.80957,12650.469727,12398.480469,12411.230469,121060000
"1339459200",12412.070312,12577.019531,12411.910156,12573.799805,111360000
"1339545600",12566.379883,12598.25,12453.69043,12496.379883,125780000
"1339632000",12497.889648,12698.679688,12497.660156,12651.910156,128640000
"1339718400",12652.209961,12774.700195,12651.379883,12767.169922,284290000
"1339977600",12767.019531,12781.929688,12696.179688,12741.820312,111280000
"1340064000",12744.620117,12898.94043,12744.469727,12837.330078,125180000
"1340150400",12837.099609,12877.179688,12744.919922,12824.389648,119110000
"1340236800",12823.099609,12857.389648,12561.459961,12573.570312,146750000
"1340323200",12574.820312,12674.080078,12574.669922,12640.780273,209990000
"1340582400",12639.799805,12639.870117,12458.009766,12502.660156,134090000
"1340668800",12503.570312,12576.410156,12452.030273,12534.669922,109270000
"1340755200",12532.929688,12646.870117,12532.709961,12627.009766,97950000
"1340841600",12626.25,12626.25,12450.169922,12602.259766,125870000
"1340928000",12604.599609,12880.389648,12604.530273,12880.089844,191630000
"1341187200",12879.709961,12902.120117,12795.480469,12871.389648,109640000
"1341273600",12868.05957,12946.200195,12845.280273,12943.660156,63850000
"1341446400",12941.849609,12961.299805,12852.240234,12896.669922,97800000
"1341532800",12889.400391,12889.400391,12702.990234,12772.469727,96760000
"1341792000",12772.019531,12772.019531,12686.570312,12736.290039,100150000
"1341878400",12733.870117,12830.290039,12606.910156,12653.120117,114760000
"1341964800",12653.040039,12661.969727,12534.330078,12604.530273,128420000
"1342051200",12602.709961,12630.639648,12492.25,12573.269531,142760000
"1342137600",12573.730469,12784.730469,12573.040039,12777.089844,121080000
"1342396800",12776.330078,12779.580078,12690.049805,12727.209961,93500000
"1342483200",12728.730469,12829.230469,12645.099609,12805.540039,119620000
"1342569600",12796.980469,12921.94043,12754.610352,12908.700195,130070000
"1342656000",12909.610352,12977.570312,12889.929688,12943.360352,139480000
"1342742400",12942.679688,12942.830078,12810.349609,12822.570312,210770000
"1343001600",12820.450195,12820.450195,12583.410156,12721.459961,137760000
"1343088000",12720.929688,12730.089844,12521.839844,12617.320312,131530000
"1343174400",12617.769531,12732.769531,12617.620117,12676.049805,127320000
"1343260800",12680.589844,12931.219727,12680.589844,12887.929688,133620000
"1343347200",12888.910156,13117.740234,12888.530273,13075.660156,161510000
"1343606400",13075.349609,13128.639648,13042.849609,13073.009766,91730000
"1343692800",13071.719727,13082.660156,13006.480469,13008.679688,125980000
"1343779200",13007.469727,13074.830078,12951.160156,12976.129883,132780000
"1343865600",12969.700195,12969.849609,12778.900391,12878.879883,112770000
"1343952000",12884.820312,13133.179688,12884.820312,13096.169922,112390000
"1344211200",13099.879883,13187.280273,13099.719727,13117.509766,84270000
"1344297600",13118.650391,13215.969727,13118.419922,13168.599609,95240000
"1344384000",13158.099609,13202.650391,13115.240234,13175.639648,84910000
"1344470400",13174.730469,13200.230469,13125.089844,13165.19043,84350000
"1344556800",13163.150391,13208.219727,13094.959961,13207.950195,86640000
"1344816000",13204.929688,13205.009766,13112.94043,13169.429688,67550000
"1344902400",13168.110352,13223.009766,13142.099609,13172.139648,84430000
"1344988800",13157.469727,13192.889648,13138.230469,13164.780273,77130000
"1345075200",13163.240234,13269.349609,13145.849609,13250.110352,114580000
"1345161600",13251.200195,13281.320312,13244.849609,13275.200195,138550000
"1345420800",13274.580078,13276.150391,13230.05957,13271.639648,87590000
"1345507200",13272.099609,13330.759766,13186.599609,13203.580078,117060000
"1345593600",13198.30957,13205.05957,13120.339844,13172.759766,111220000
"1345680000",13171.370117,13171.370117,13046.459961,13057.459961,108800000
"1345766400",13052.820312,13175.509766,13027.200195,13157.969727,88030000
"1346025600",13157.740234,13176.169922,13115.459961,13124.669922,96070000
"1346112000",13122.740234,13147.320312,13081.120117,13102.990234,81630000
"1346198400",13103.459961,13144.80957,13081.269531,13107.480469,91530000
"1346284800",13101.290039,13101.370117,12978.910156,13000.709961,89980000
"1346371200",13002.719727,13151.870117,13002.639648,13090.839844,119780000
"1346716800",13092.150391,13092.389648,12977.089844,13035.94043,103920000
"1346803200",13036.089844,13095.910156,13018.740234,13047.480469,92550000
"1346889600",13045.230469,13294.129883,13045.080078,13292,128650000
"1346976000",13289.530273,13320.269531,13266.219727,13306.639648,142210000
"1347235200",13308.55957,13324.099609,13251.389648,13254.290039,123810000
"1347321600",13254.599609,13354.339844,13253.209961,13323.360352,104920000
"1347408000",13321.620117,13373.620117,13317.519531,13333.349609,111520000
"1347494400",13329.709961,13573.330078,13325.110352,13539.860352,151770000
"1347580800",13540.400391,13653.240234,13533.94043,13593.370117,185160000
"1347840000",13588.570312,13593.150391,13526.669922,13553.099609,128020000
"1347926400",13552.330078,13582.120117,13517.80957,13564.639648,120720000
"1348012800",13565.410156,13626.480469,13556.740234,13577.959961,116210000
"1348099200",13575.169922,13599.019531,13503,13596.929688,117910000
"1348185600",13597.240234,13647.099609,13571.530273,13579.469727,429610000
"1348444800",13577.849609,13601.900391,13521.679688,13558.919922,120370000
"1348531200",13559.919922,13620.209961,13457.25,13457.549805,138630000
"1348617600",13458.629883,13480.370117,13406.910156,13413.509766,124350000
"1348704000",13413.469727,13522.830078,13413.469727,13485.969727,113990000
"1348790400",13485.889648,13487.660156,13367.269531,13437.129883,146950000
"1349049600",13437.660156,13598.25,13437.660156,13515.110352,106120000
"1349136000",13515.299805,13567.05957,13424.919922,13482.360352,90730000
"1349222400",13479.209961,13536.269531,13439.120117,13494.610352,103890000
"1349308800",13495.179688,13594.330078,13495.179688,13575.360352,106390000
"1349395200",13569.179688,13661.870117,13568.75,13610.150391,115500000
"1349654400",13589.259766,13610.379883,13552.089844,13583.650391,71300000
"1349740800",13582.879883,13592.330078,13473.30957,13473.530273,103630000
"1349827200",13473.530273,13478.830078,13327.620117,13344.969727,101120000
"1349913600",13346.280273,13428.490234,13326.120117,13326.389648,86630000
"1.35e+09",13325.620117,13401.320312,13296.429688,13328.849609,113740000
"1350259200",13329.540039,13437.660156,13325.929688,13424.230469,114880000
"1350345600",13423.839844,13556.370117,13423.759766,13551.780273,113450000
"1350432000",13539.629883,13561.650391,13468.900391,13557,135570000
"1350518400",13553.240234,13588.730469,13510.929688,13548.94043,128410000
"1350604800",13545.330078,13545.490234,13312.219727,13343.509766,239080000
"1350864000",13344.280273,13368.549805,13235.150391,13345.889648,121880000
"1350950400",13344.900391,13344.900391,13083.280273,13102.530273,122220000
"1351036800",13103.530273,13155.209961,13063.629883,13077.339844,110670000
"1351123200",13079.639648,13214.110352,13017.370117,13103.679688,114590000
"1351209600",13104.219727,13151.719727,13040.169922,13107.209961,134640000
"1351641600",13107.44043,13189.080078,13052.070312,13096.459961,138160000
"1351728000",13099.19043,13273.709961,13099.110352,13232.620117,140510000
"1351814400",13232.620117,13289.450195,13076.570312,13093.160156,137660000
"1352073600",13092.280273,13140.580078,13038.709961,13112.44043,95350000
"1352160000",13112.900391,13290.75,13112.900391,13245.679688,105710000
"1352246400",13228.240234,13228.320312,12876.599609,12932.730469,164250000
"1352332800",12932.80957,12980.230469,12811.240234,12811.320312,138350000
"1352419200",12811.169922,12890.19043,12743.389648,12815.389648,131670000
"1352678400",12815.929688,12861.280273,12783,12815.080078,62360000
"1352764800",12808.709961,12898.25,12748.509766,12756.179688,142200000
"1352851200",12746.540039,12797.730469,12542.679688,12570.950195,162180000
"1352937600",12571.099609,12600.589844,12496.55957,12542.379883,129150000
"1353024000",12542.30957,12604.169922,12471.490234,12588.30957,197110000
"1353283200",12590.230469,12796.19043,12590.230469,12795.959961,136910000
"1353369600",12790.889648,12808.55957,12701.070312,12788.509766,134160000
"1353456000",12788.360352,12845.990234,12786.129883,12836.889648,97300000
"1353628800",12833.129883,13011.450195,12832.980469,13009.530273,61110000
"1353888000",13008.450195,13008.450195,12900.169922,12967.370117,114360000
"1353974400",12963.379883,12980.19043,12868.259766,12878.129883,117900000
"1354060800",12875.55957,12989.099609,12765.320312,12985.110352,1.31e+08
"1354147200",12977.349609,13062.55957,12961.919922,13021.820312,113620000
"1354233600",13022.049805,13053.740234,12988.679688,13025.580078,171070000
"1354492800",13027.730469,13087.320312,12959.419922,12965.599609,112900000
"1354579200",12966.450195,13022.509766,12940.070312,12951.780273,125290000
"1354665600",12948.959961,13089.110352,12923.44043,13034.490234,161230000
"1354752000",13026.19043,13076.879883,13007.839844,13074.040039,116850000
"1354838400",13072.870117,13157.280273,13072.870117,13155.129883,124130000
"1355097600",13154.889648,13195.349609,13139.080078,13169.879883,118530000
"1355184000",13170.339844,13306.570312,13170.339844,13248.44043,124510000
"1355270400",13250.049805,13329.44043,13227.44043,13245.450195,127510000
"1355356800",13241.379883,13264.410156,13147.19043,13170.719727,101190000
"1355443200",13170.799805,13190.410156,13118.459961,13135.009766,117620000
"1355702400",13135.169922,13244.330078,13134.629883,13235.389648,142980000
"1355788800",13236.610352,13365.860352,13232.580078,13350.959961,152920000
"1355875200",13351.040039,13357.700195,13251.740234,13251.969727,149020000
"1355961600",13246.669922,13314.639648,13216.030273,13311.719727,119800000
"1356048000",13309.950195,13309.950195,13122.530273,13190.839844,413270000
"1356307200",13190.150391,13190.379883,13128.549805,13138.929688,47710000
"1356480000",13138.849609,13174.879883,13076.870117,13114.589844,79410000
"1356566400",13114.969727,13141.740234,12964.080078,13096.30957,100160000
